id,device_id,timestamp,is_event,air_temp,air_humid,air_pressure,gas_resistance,iaq,static_iaq,eco2,bvoc,accuracy,food_temp,door1_open,door2_open,batt_voltage,batt_percent,rssi,memory_free,scale1,scale2,scale3,scale4
875,BeaconHill,2026-01-20 18:53:24.317,True,3.52,83.4,10.0,305216.0,135.0,558.0,5578.0,1000.0,3,0.0,False,True,3.82,47.0,-73,112976,5.85,2.33,4.85,4.4
876,BeaconHill,2026-01-20 18:53:25.410,True,3.52,83.4,10.0,305216.0,135.0,558.0,5578.0,1000.0,3,0.0,True,True,3.82,47.0,-76,112976,5.85,2.33,4.85,4.4
877,BeaconHill,2026-01-20 18:53:41.723,True,3.52,83.4,10.0,305216.0,135.0,558.0,5578.0,1000.0,3,0.0,True,False,3.82,47.0,-73,112976,5.89,2.27,4.84,4.35
878,BeaconHill,2026-01-20 18:54:14.010,True,3.52,83.4,10.0,305216.0,135.0,558.0,5578.0,1000.0,3,0.0,True,True,3.82,47.0,-74,112976,5.9,2.35,4.82,4.4
879,BeaconHill,2026-01-20 18:54:25.513,True,3.52,83.4,10.0,305216.0,135.0,558.0,5578.0,1000.0,3,0.0,True,False,3.82,47.0,-76,112976,5.89,2.27,4.73,4.32
880,BeaconHill,2026-01-20 18:54:38.967,True,3.52,83.4,10.0,305216.0,135.0,558.0,5578.0,1000.0,3,0.0,False,False,3.82,47.0,-76,112976,5.88,2.28,4.72,4.24
881,BeaconHill,2026-01-20 19:24:48.983,False,4.28,82.7,10.0,299065.0,115.0,433.0,4331.0,1000.0,3,0.0,False,False,3.81,46.0,-71,112976,6.01,2.42,4.77,4.14
882,BeaconHill,2026-01-20 19:54:49.353,False,4.83,82.5,10.0,291655.0,100.0,338.0,3381.0,343.58,3,0.0,False,False,3.81,44.0,-70,111396,6.11,2.42,4.75,4.04
883,BeaconHill,2026-01-20 20:24:49.540,False,5.36,82.5,10.0,285555.0,83.0,238.0,2380.0,35.55,3,0.0,False,False,3.8,42.0,-71,111396,6.21,2.41,4.73,3.94
884,BeaconHill,2026-01-20 20:49:03.587,True,6.05,82.4,10.0,279247.0,62.0,117.0,1165.0,2.26,3,0.0,True,False,3.79,40.0,-72,112940,6.3,2.41,4.71,3.83
885,BeaconHill,2026-01-20 20:49:16.430,True,6.05,82.4,10.0,279247.0,62.0,117.0,1165.0,2.26,3,0.0,False,False,3.79,40.0,-70,112940,6.3,2.42,4.71,3.73
886,BeaconHill,2026-01-20 20:49:19.513,True,6.05,82.4,10.0,279247.0,62.0,117.0,1165.0,2.26,3,0.0,False,True,3.79,40.0,-73,112940,6.3,2.41,4.71,3.73
887,BeaconHill,2026-01-20 20:49:29.047,True,6.05,82.4,10.0,279247.0,62.0,117.0,1165.0,2.26,3,0.0,False,False,3.79,40.0,-71,112940,6.3,2.39,4.73,3.75
888,BeaconHill,2026-01-20 20:49:32.890,True,6.05,82.4,10.0,279247.0,62.0,117.0,1165.0,2.26,3,0.0,True,False,3.79,40.0,-72,112940,6.3,2.39,4.73,3.77
889,BeaconHill,2026-01-20 20:49:35.187,True,6.05,82.4,10.0,279247.0,62.0,117.0,1165.0,2.26,3,0.0,False,False,3.79,40.0,-73,112940,6.3,2.39,4.73,3.78
890,BeaconHill,2026-01-20 20:57:40.903,True,6.34,82.3,10.0,277206.0,53.0,69.0,686.0,0.76,3,0.0,False,True,3.79,39.0,-72,112940,6.34,2.42,4.73,3.8
891,BeaconHill,2026-01-20 20:57:41.903,True,6.34,82.3,10.0,277206.0,53.0,69.0,686.0,0.76,3,0.0,True,True,3.79,39.0,-72,112940,6.34,2.42,4.73,3.8
892,BeaconHill,2026-01-20 20:57:48.590,True,6.34,82.3,10.0,277206.0,53.0,69.0,686.0,0.76,3,0.0,False,True,3.79,39.0,-75,112940,6.34,2.39,4.72,3.77
893,BeaconHill,2026-01-20 20:58:27.533,True,6.34,82.3,10.0,277206.0,53.0,69.0,686.0,0.76,3,0.0,False,False,3.79,39.0,-72,112940,6.38,2.28,9.6,3.71
894,BeaconHill,2026-01-20 20:58:31.707,True,6.34,82.3,10.0,277206.0,53.0,69.0,686.0,0.76,3,0.0,True,False,3.79,39.0,-73,112940,6.45,2.29,9.61,3.73
895,BeaconHill,2026-01-20 20:58:35.987,True,6.34,82.3,10.0,277206.0,53.0,69.0,686.0,0.76,3,0.0,False,False,3.79,39.0,-73,112940,6.5,2.31,9.63,3.76
896,BeaconHill,2026-01-20 21:03:39.563,True,6.47,82.2,10.0,276309.0,50.0,50.0,500.0,0.5,2,0.0,False,True,3.79,39.0,-70,112940,6.74,2.37,9.45,3.69
897,BeaconHill,2026-01-20 21:03:49.550,True,6.47,82.2,10.0,276309.0,50.0,50.0,500.0,0.5,2,0.0,True,True,3.79,39.0,-71,112940,6.73,2.32,9.47,3.64
898,BeaconHill,2026-01-20 21:04:02.553,True,6.47,82.2,10.0,276309.0,50.0,50.0,500.0,0.5,2,0.0,False,True,3.79,39.0,-71,112940,6.72,2.31,9.52,3.61
899,BeaconHill,2026-01-20 21:04:29.163,True,6.47,82.2,10.0,276309.0,50.0,50.0,500.0,0.5,2,0.0,True,True,3.79,39.0,-73,112940,6.13,2.33,9.71,3.59
900,BeaconHill,2026-01-20 21:05:00.353,True,6.47,82.2,10.0,276309.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.79,39.0,-72,112656,6.29,2.33,9.8,3.42
901,BeaconHill,2026-01-20 21:06:26.770,True,6.62,81.2,10.0,278336.0,50.0,50.0,500.0,0.5,2,0.0,False,True,3.79,39.0,-72,112696,6.34,2.38,9.57,3.35
902,BeaconHill,2026-01-20 21:06:31.037,True,6.62,81.2,10.0,278336.0,50.0,50.0,500.0,0.5,2,0.0,True,True,3.79,39.0,-75,112696,6.33,2.36,9.57,3.32
903,BeaconHill,2026-01-20 21:06:35.867,True,6.62,81.2,10.0,278336.0,50.0,50.0,500.0,0.5,2,0.0,True,False,3.79,39.0,-73,112696,6.32,2.32,9.59,3.24
904,BeaconHill,2026-01-20 21:06:43.977,True,6.62,81.2,10.0,278336.0,50.0,50.0,500.0,0.5,2,0.0,True,True,3.79,39.0,-74,112696,6.32,1.32,9.59,3.24
905,BeaconHill,2026-01-20 21:06:46.510,True,6.62,81.2,10.0,278336.0,50.0,50.0,500.0,0.5,2,0.0,False,True,3.79,39.0,-72,112696,6.32,1.3,9.59,3.22
906,BeaconHill,2026-01-20 21:06:54.073,True,6.62,81.2,10.0,278336.0,50.0,50.0,500.0,0.5,2,0.0,True,True,3.79,39.0,-74,112956,6.32,1.26,8.67,3.16
907,BeaconHill,2026-01-20 21:06:55.057,True,6.62,81.2,10.0,278336.0,50.0,50.0,500.0,0.5,2,0.0,True,False,3.79,39.0,-73,112956,6.32,1.26,8.67,3.16
908,BeaconHill,2026-01-20 21:07:12.793,True,6.62,81.2,10.0,278336.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.79,39.0,-73,112956,6.33,1.24,8.68,2.24
909,BeaconHill,2026-01-20 21:07:15.873,True,6.62,81.2,10.0,278336.0,50.0,50.0,500.0,0.5,2,0.0,False,True,3.79,39.0,-74,112956,6.33,1.24,8.67,2.22
910,BeaconHill,2026-01-20 21:07:17.317,True,6.62,81.2,10.0,278336.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.79,39.0,-74,112956,6.3,1.24,8.68,2.22
911,BeaconHill,2026-01-20 21:37:26.647,False,7.64,81.3,10.0,261893.0,43.0,9.0,400.0,0.2,2,0.0,False,False,3.78,36.0,-71,112964,6.16,1.25,8.46,1.71
912,BeaconHill,2026-01-20 22:02:11.653,True,8.38,81.1,10.0,252403.0,44.0,8.0,400.0,0.19,2,0.0,True,False,3.77,35.0,-73,112964,6.29,1.24,8.43,1.55
913,BeaconHill,2026-01-20 22:02:30.283,True,8.38,81.1,10.0,252403.0,44.0,8.0,400.0,0.19,2,0.0,True,True,3.77,35.0,-75,112964,6.27,1.98,8.47,1.4
914,BeaconHill,2026-01-20 22:02:44.303,True,8.38,81.1,10.0,252403.0,44.0,8.0,400.0,0.19,2,0.0,True,False,3.77,35.0,-74,112964,6.3,1.1,8.41,1.28
915,BeaconHill,2026-01-20 22:03:00.383,True,8.38,81.1,10.0,252403.0,44.0,8.0,400.0,0.19,2,0.0,False,False,3.77,35.0,-75,112964,6.27,1.15,8.49,1.34
916,BeaconHill,2026-01-20 22:25:57.653,True,9.08,80.4,10.0,248725.0,44.0,6.0,400.0,0.18,2,0.0,False,True,3.77,33.0,-70,112952,6.36,1.18,8.5,1.11
917,BeaconHill,2026-01-20 22:26:07.090,True,9.08,80.4,10.0,248725.0,44.0,6.0,400.0,0.18,2,0.0,True,True,3.77,33.0,-69,112952,6.36,1.15,8.47,1.06
918,BeaconHill,2026-01-20 22:26:08.310,True,9.08,80.4,10.0,248725.0,44.0,6.0,400.0,0.18,2,0.0,True,False,3.77,33.0,-68,112952,6.36,1.15,8.47,1.06
919,BeaconHill,2026-01-20 22:26:14.997,True,9.08,80.4,10.0,248725.0,44.0,6.0,400.0,0.18,2,0.0,False,False,3.77,33.0,-68,112952,6.35,1.15,8.5,1.09
920,BeaconHill,2026-01-20 22:56:20.110,False,9.38,80.7,10.0,235511.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.76,31.0,-74,111088,5.95,2.02,8.5,1.01
921,BeaconHill,2026-01-20 23:26:20.093,False,9.48,81.5,10.0,234701.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.75,29.0,-82,111332,6.0,2.0,8.5,0.91
922,BeaconHill,2026-01-20 23:35:04.393,True,9.46,81.6,10.0,233417.0,50.0,52.0,522.0,0.53,2,0.0,False,True,3.75,29.0,-81,112568,6.0,2.0,8.5,0.89
923,BeaconHill,2026-01-20 23:35:13.830,True,9.46,81.6,10.0,233417.0,50.0,52.0,522.0,0.53,2,0.0,False,False,3.75,29.0,-78,112568,6.0,1.97,8.5,0.87
924,BeaconHill,2026-01-20 23:43:39.517,True,9.43,81.8,10.0,233737.0,51.0,55.0,545.0,0.55,2,0.0,False,True,3.75,29.0,-71,112976,6.0,2.03,8.49,0.87
925,BeaconHill,2026-01-20 23:43:44.907,True,9.43,81.8,10.0,233737.0,51.0,55.0,545.0,0.55,2,0.0,False,False,3.75,29.0,-74,112976,6.0,2.01,8.48,0.85
926,BeaconHill,2026-01-20 23:51:20.647,True,9.43,81.8,10.0,234379.0,51.0,55.0,552.0,0.56,3,0.0,True,False,3.75,29.0,-72,112976,5.96,1.9,7.54,0.84
927,BeaconHill,2026-01-20 23:51:30.617,True,9.43,81.8,10.0,234379.0,51.0,55.0,552.0,0.56,3,0.0,False,False,3.75,29.0,-71,112976,5.96,1.84,7.55,0.84
928,BeaconHill,2026-01-20 23:51:33.697,True,9.43,81.8,10.0,234379.0,51.0,55.0,552.0,0.56,3,0.0,False,True,3.75,29.0,-73,112976,5.96,1.84,7.53,0.82
929,BeaconHill,2026-01-20 23:52:23.157,True,9.43,81.8,10.0,234379.0,51.0,55.0,552.0,0.56,3,0.0,False,False,3.75,29.0,-71,112976,5.98,1.78,7.13,0.95
930,BeaconHill,2026-01-20 23:52:26.547,True,9.43,81.8,10.0,234379.0,51.0,55.0,552.0,0.56,3,0.0,True,False,3.75,29.0,-72,112976,5.97,1.8,7.14,0.95
931,BeaconHill,2026-01-20 23:52:31.047,True,9.43,81.8,10.0,234379.0,51.0,55.0,552.0,0.56,3,0.0,False,False,3.75,29.0,-71,112976,5.97,1.8,7.14,0.94
932,BeaconHill,2026-01-21 00:18:19.327,True,10.01,80.0,10.0,235673.0,50.0,50.0,500.0,0.5,2,0.0,True,False,3.74,26.0,-72,112948,5.98,1.82,7.2,0.83
933,BeaconHill,2026-01-21 00:18:22.323,True,10.01,80.0,10.0,235673.0,50.0,50.0,500.0,0.5,2,0.0,True,True,3.74,26.0,-72,112948,5.98,1.82,7.22,0.83
934,BeaconHill,2026-01-21 00:18:25.267,True,10.01,80.0,10.0,235673.0,50.0,50.0,500.0,0.5,2,0.0,False,True,3.74,26.0,-72,112948,5.98,1.82,7.2,0.82
935,BeaconHill,2026-01-21 00:18:30.860,True,10.01,80.0,10.0,235673.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.74,26.0,-71,112948,5.97,1.79,7.21,0.8
936,BeaconHill,2026-01-21 00:18:44.770,True,10.01,80.0,10.0,235673.0,50.0,50.0,500.0,0.5,2,0.0,True,False,3.74,26.0,-71,112948,5.97,1.78,7.14,0.81
937,BeaconHill,2026-01-21 00:18:54.743,True,10.01,80.0,10.0,235673.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.74,26.0,-70,112948,5.96,1.77,7.12,7.12
938,BeaconHill,2026-01-21 00:19:06.573,True,10.01,80.0,10.0,235673.0,50.0,50.0,500.0,0.5,2,0.0,True,False,3.74,26.0,-70,112948,5.96,2.76,7.19,7.01
939,BeaconHill,2026-01-21 00:19:08.433,True,10.01,80.0,10.0,235673.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.74,26.0,-70,112948,5.96,2.77,7.2,6.98
940,BeaconHill,2026-01-21 00:19:13.480,True,10.01,80.0,10.0,235673.0,50.0,50.0,500.0,0.5,2,0.0,False,True,3.74,26.0,-71,112948,5.96,2.77,7.21,6.96
941,BeaconHill,2026-01-21 00:19:23.450,True,10.01,80.0,10.0,235673.0,50.0,50.0,500.0,0.5,2,0.0,False,False,3.74,26.0,-80,112948,5.94,2.73,7.3,6.87
942,BeaconHill,2026-01-21 00:49:24.783,False,8.95,80.5,10.0,239476.0,72.0,224.0,2238.0,25.74,3,0.0,False,False,3.74,24.0,-77,112948,5.9,2.66,7.18,6.61
943,BeaconHill,2026-01-21 00:55:55.110,True,8.78,80.8,10.0,240319.0,75.0,244.0,2439.0,40.61,3,0.0,False,True,3.73,21.0,-77,112948,5.88,2.64,7.16,6.61
944,BeaconHill,2026-01-21 00:56:11.110,True,8.62,81.1,10.0,240488.0,77.0,260.0,2597.0,58.12,3,0.0,False,False,3.73,21.0,-80,112948,11.2,2.56,7.32,6.53
945,BeaconHill,2026-01-21 01:23:52.557,True,7.94,82.1,10.0,245505.0,88.0,337.0,3375.0,338.57,3,0.0,False,True,3.73,21.0,-77,112956,10.95,2.53,7.12,6.6
946,BeaconHill,2026-01-21 01:24:21.797,True,7.94,82.1,10.0,245505.0,88.0,337.0,3375.0,338.57,3,0.0,False,False,3.73,21.0,-77,112956,11.13,2.45,6.43,6.52
947,BeaconHill,2026-01-21 01:24:31.423,True,7.94,82.1,10.0,245505.0,88.0,337.0,3375.0,338.57,3,0.0,True,False,3.73,21.0,-77,112956,11.22,2.48,6.39,6.52
948,BeaconHill,2026-01-21 01:24:38.877,True,7.94,82.1,10.0,245505.0,88.0,337.0,3375.0,338.57,3,0.0,False,False,3.73,21.0,-77,112956,11.24,2.47,6.39,6.49
949,BeaconHill,2026-01-21 01:24:50.597,True,7.94,82.1,10.0,245505.0,88.0,337.0,3375.0,338.57,3,0.0,True,False,3.73,21.0,-79,112956,11.29,2.49,6.35,6.51
950,BeaconHill,2026-01-21 01:25:53.297,True,7.94,82.1,10.0,245505.0,88.0,337.0,3375.0,338.57,3,0.0,False,False,3.72,19.0,-77,112956,11.57,1.43,5.82,6.54
951,BeaconHill,2026-01-21 01:26:46.143,True,7.82,82.4,10.0,247642.0,89.0,344.0,3442.0,394.44,3,0.0,True,False,3.72,19.0,-77,112656,11.59,1.48,6.09,6.56
952,BeaconHill,2026-01-21 01:27:00.253,True,7.82,82.4,10.0,247642.0,89.0,344.0,3442.0,394.44,3,0.0,False,False,3.72,19.0,-76,112696,11.58,1.64,6.11,5.85
953,BeaconHill,2026-01-21 01:27:53.110,True,7.82,82.4,10.0,247642.0,89.0,344.0,3442.0,394.44,3,0.0,False,True,3.72,19.0,-79,112696,11.58,1.62,6.16,1.52
954,BeaconHill,2026-01-21 01:28:04.063,True,7.82,82.4,10.0,247642.0,89.0,344.0,3442.0,394.44,3,0.0,False,False,3.72,19.0,-76,112696,11.57,1.51,4.33,1.45
955,BeaconHill,2026-01-21 01:28:17.757,True,7.82,82.4,10.0,247642.0,89.0,344.0,3442.0,394.44,3,0.0,False,True,3.72,19.0,-78,112956,11.57,1.46,4.33,1.4
956,BeaconHill,2026-01-21 01:28:33.617,True,7.82,82.4,10.0,247642.0,89.0,344.0,3442.0,394.44,3,0.0,False,False,3.72,19.0,-78,112956,11.57,1.38,4.21,1.29
957,BeaconHill,2026-01-21 01:29:07.327,True,7.82,82.4,10.0,247642.0,89.0,344.0,3442.0,394.44,3,0.0,True,False,3.72,19.0,-74,112956,11.57,1.39,4.18,1.2
958,BeaconHill,2026-01-21 01:29:11.390,True,7.82,82.4,10.0,247642.0,89.0,344.0,3442.0,394.44,3,0.0,False,False,3.72,19.0,-77,112956,11.57,1.41,4.17,1.18
959,BeaconHill,2026-01-21 01:44:04.417,True,7.61,81.0,10.0,250919.0,100.0,426.0,4256.0,1000.0,3,0.0,True,False,3.72,19.0,-77,112956,11.5,1.24,4.11,1.17
960,BeaconHill,2026-01-21 01:44:14.510,True,7.61,81.0,10.0,250919.0,100.0,426.0,4256.0,1000.0,3,0.0,True,True,3.72,19.0,-75,112956,11.5,1.13,4.1,1.17
961,BeaconHill,2026-01-21 01:44:35.087,True,7.61,81.0,10.0,250919.0,100.0,426.0,4256.0,1000.0,3,0.0,False,True,3.72,19.0,-77,112956,11.48,0.39,4.14,1.11
962,BeaconHill,2026-01-21 01:44:47.347,True,7.61,81.0,10.0,250919.0,100.0,426.0,4256.0,1000.0,3,0.0,False,False,3.72,19.0,-78,112956,11.47,0.31,4.92,1.08
963,BeaconHill,2026-01-21 02:06:10.967,True,6.98,81.7,10.0,250000.0,114.0,519.0,5186.0,1000.0,3,0.0,False,True,3.72,17.0,-74,112956,11.39,0.39,4.89,1.17
964,BeaconHill,2026-01-21 02:06:25.343,True,6.98,81.7,10.0,250000.0,114.0,519.0,5186.0,1000.0,3,0.0,False,False,3.72,17.0,-77,112956,11.4,0.28,3.14,1.12
965,BeaconHill,2026-01-21 02:06:28.953,True,6.98,81.7,10.0,250000.0,114.0,519.0,5186.0,1000.0,3,0.0,True,False,3.72,17.0,-76,112956,11.35,0.22,3.12,1.13
966,BeaconHill,2026-01-21 02:06:36.080,True,6.98,81.7,10.0,250000.0,114.0,519.0,5186.0,1000.0,3,0.0,False,False,3.72,17.0,-81,112956,11.29,0.19,3.11,1.15
967,BeaconHill,2026-01-21 02:22:41.270,True,6.61,82.1,10.0,248182.0,122.0,575.0,5749.0,1000.0,3,0.0,False,True,3.72,17.0,-78,112972,11.07,-0.01,3.11,1.26
968,BeaconHill,2026-01-21 02:22:42.830,True,6.61,82.1,10.0,248182.0,122.0,575.0,5749.0,1000.0,3,0.0,True,True,3.72,17.0,-78,112972,11.07,-0.03,3.11,1.24
969,BeaconHill,2026-01-21 02:22:51.147,True,6.61,82.1,10.0,248182.0,122.0,575.0,5749.0,1000.0,3,0.0,True,False,3.72,17.0,-77,112972,11.07,-0.08,3.1,1.19
970,BeaconHill,2026-01-21 02:23:04.957,True,6.61,82.1,10.0,248182.0,122.0,575.0,5749.0,1000.0,3,0.0,False,False,3.72,17.0,-78,112972,11.08,-0.1,3.09,1.19
971,BeaconHill,2026-01-21 02:53:10.337,False,5.99,82.7,10.0,253905.0,134.0,650.0,6498.0,1000.0,3,0.0,False,False,3.71,15.0,-77,111392,10.99,0.03,3.09,1.37
972,BeaconHill,2026-01-21 02:55:19.760,True,5.99,82.7,10.0,253905.0,134.0,650.0,6498.0,1000.0,3,0.0,True,False,3.71,15.0,-79,112972,10.98,0.03,3.09,1.37
973,BeaconHill,2026-01-21 02:55:31.260,True,5.99,82.7,10.0,253905.0,134.0,650.0,6498.0,1000.0,3,0.0,True,True,3.71,15.0,-76,112972,10.97,-0.01,3.09,1.36
974,BeaconHill,2026-01-21 02:55:32.260,True,5.99,82.7,10.0,253905.0,134.0,650.0,6498.0,1000.0,3,0.0,False,True,3.71,15.0,-77,112972,10.97,-0.01,3.09,1.36
975,BeaconHill,2026-01-21 02:55:51.857,True,5.99,82.7,10.0,253905.0,134.0,650.0,6498.0,1000.0,3,0.0,False,False,3.7,14.0,-79,112972,9.85,-0.12,1.69,1.31
976,BeaconHill,2026-01-21 02:55:58.323,True,5.99,82.7,10.0,253905.0,134.0,650.0,6498.0,1000.0,3,0.0,False,True,3.7,14.0,-76,112972,9.83,-0.11,1.59,1.33
977,BeaconHill,2026-01-21 02:56:17.800,True,5.87,82.8,10.0,254094.0,137.0,668.0,6683.0,1000.0,3,0.0,False,False,3.7,14.0,-79,112972,11.16,-0.15,1.43,1.32
978,BeaconHill,2026-01-21 02:56:21.317,True,5.87,82.8,10.0,254094.0,137.0,668.0,6683.0,1000.0,3,0.0,True,False,3.7,14.0,-76,112972,11.15,-0.13,1.42,1.34
979,BeaconHill,2026-01-21 02:57:03.447,True,5.87,82.8,10.0,254094.0,137.0,668.0,6683.0,1000.0,3,0.0,False,False,3.7,14.0,-78,112972,11.08,-0.07,1.45,1.19
980,BeaconHill,2026-01-21 03:27:05.133,False,5.38,82.4,10.0,259109.0,151.0,753.0,7534.0,1000.0,3,0.0,False,False,3.7,13.0,-76,112948,10.97,0.0,1.5,1.25
981,BeaconHill,2026-01-21 03:57:05.160,False,5.03,82.5,10.0,262497.0,160.0,796.0,7959.0,1000.0,3,0.0,False,False,3.69,11.0,-76,111132,10.88,0.02,1.5,1.31
982,BeaconHill,2026-01-21 04:27:05.513,False,4.68,82.7,10.0,267223.0,168.0,835.0,8345.0,1000.0,3,0.0,False,False,3.69,10.0,-77,111392,10.81,0.04,1.51,1.37
983,BeaconHill,2026-01-21 04:57:05.517,False,4.28,82.9,10.0,270828.0,177.0,880.0,8804.0,1000.0,3,0.0,False,False,3.68,9.0,-77,111392,10.74,0.06,1.52,1.43
984,BeaconHill,2026-01-21 05:16:26.647,True,4.11,83.0,10.0,274531.0,181.0,893.0,8928.0,1000.0,3,0.0,True,False,3.68,9.0,-76,112972,10.71,0.08,1.53,1.48
985,BeaconHill,2026-01-21 05:17:06.493,True,4.11,83.0,10.0,274531.0,181.0,893.0,8928.0,1000.0,3,0.0,False,False,3.68,9.0,-77,112972,10.71,0.08,1.51,1.49
986,BeaconHill,2026-01-21 05:17:09.447,True,4.11,83.0,10.0,274531.0,181.0,893.0,8928.0,1000.0,3,0.0,False,True,3.68,9.0,-74,112972,10.71,0.06,1.49,1.5
987,BeaconHill,2026-01-21 05:17:31.123,True,4.11,83.0,10.0,274531.0,181.0,893.0,8928.0,1000.0,3,0.0,False,False,3.68,9.0,-74,112972,10.79,-0.04,1.42,1.52
988,BeaconHill,2026-01-21 05:47:36.050,False,3.99,83.3,10.0,272558.0,184.0,892.0,8922.0,1000.0,3,0.0,False,False,3.68,8.0,-75,111376,10.67,0.02,1.4,1.62
989,BeaconHill,2026-01-21 06:17:36.073,False,3.86,83.2,10.0,277883.0,187.0,892.0,8923.0,1000.0,3,0.0,False,False,3.67,8.0,-73,111132,10.64,0.03,1.4,1.65
990,BeaconHill,2026-01-21 06:39:31.773,True,3.6,83.2,10.0,279934.0,195.0,929.0,9290.0,1000.0,3,0.0,True,False,3.67,7.0,-78,112960,10.61,0.03,1.4,1.68
991,BeaconHill,2026-01-21 06:40:07.370,True,3.6,83.2,10.0,279934.0,195.0,929.0,9290.0,1000.0,3,0.0,True,True,3.67,7.0,-76,112960,10.6,0.02,1.39,1.72
992,BeaconHill,2026-01-21 06:40:09.243,True,3.6,83.2,10.0,279934.0,195.0,929.0,9290.0,1000.0,3,0.0,False,True,3.67,7.0,-76,112960,10.6,0.0,1.39,1.7
993,BeaconHill,2026-01-21 06:40:19.107,True,3.6,83.2,10.0,279934.0,195.0,929.0,9290.0,1000.0,3,0.0,False,False,3.67,7.0,-75,112960,10.08,-0.05,1.4,1.67
994,BeaconHill,2026-01-21 06:40:22.717,True,3.6,83.2,10.0,279934.0,195.0,929.0,9290.0,1000.0,3,0.0,True,False,3.67,7.0,-78,112960,10.11,-0.06,1.4,1.67
995,BeaconHill,2026-01-21 07:10:26.877,False,3.37,83.8,10.0,283186.0,198.0,929.0,9295.0,1000.0,3,0.0,True,False,3.66,7.0,-75,112960,10.23,-0.29,1.41,1.72
996,BeaconHill,2026-01-21 07:40:27.620,False,3.1,84.0,10.0,286273.0,200.0,949.0,9491.0,1000.0,2,0.0,True,False,3.66,6.0,-74,111400,10.2,-0.28,1.42,1.77
997,BeaconHill,2026-01-21 07:49:52.823,True,3.01,84.1,10.0,287964.0,200.0,954.0,9539.0,1000.0,2,0.0,True,True,3.66,6.0,-77,112972,10.18,-0.28,1.42,1.78
998,BeaconHill,2026-01-21 07:50:04.340,True,3.01,84.1,10.0,287964.0,200.0,954.0,9539.0,1000.0,2,0.0,True,False,3.66,6.0,-78,112972,10.17,-0.32,1.42,1.76
999,BeaconHill,2026-01-21 07:50:12.653,True,3.01,84.1,10.0,287964.0,200.0,954.0,9539.0,1000.0,2,0.0,False,False,3.66,6.0,-78,112972,10.18,-0.31,1.42,1.75
1000,BeaconHill,2026-01-21 08:20:17.940,False,2.73,84.3,10.0,292154.0,200.0,979.0,9791.0,1000.0,2,0.0,False,False,3.66,6.0,-75,111400,10.14,-0.26,1.43,1.83
1001,BeaconHill,2026-01-21 08:50:18.393,False,2.58,84.3,10.0,293662.0,200.0,985.0,9846.0,1000.0,2,0.0,False,False,3.66,6.0,-75,111368,10.11,-0.24,1.44,1.87
1002,BeaconHill,2026-01-21 09:20:18.277,False,2.42,84.3,10.0,294931.0,200.0,996.0,9959.0,1000.0,2,0.0,False,False,3.65,5.0,-75,111368,10.08,-0.23,1.45,1.91
1003,BeaconHill,2026-01-21 09:20:30.667,True,2.42,84.3,10.0,294931.0,200.0,996.0,9959.0,1000.0,2,0.0,False,True,3.65,5.0,-76,112948,10.08,-0.23,1.45,1.91
1004,BeaconHill,2026-01-21 09:20:34.950,True,2.42,84.3,10.0,294931.0,200.0,996.0,9959.0,1000.0,2,0.0,False,False,3.65,5.0,-74,112948,10.08,-0.24,1.45,1.9
1005,BeaconHill,2026-01-21 09:20:38.577,True,2.42,84.3,10.0,294931.0,200.0,996.0,9959.0,1000.0,2,0.0,True,False,3.65,5.0,-75,112948,10.08,-0.26,1.44,1.88
1006,BeaconHill,2026-01-21 09:20:46.467,True,2.42,84.3,10.0,294931.0,200.0,996.0,9959.0,1000.0,2,0.0,False,False,3.65,5.0,-73,112948,10.08,-0.26,1.44,1.86
1007,BeaconHill,2026-01-21 09:50:50.390,False,2.43,84.6,10.0,297242.0,197.0,960.0,9598.0,1000.0,3,0.0,False,False,3.65,5.0,-74,111140,10.06,-0.29,1.45,1.87
1008,BeaconHill,2026-01-21 10:20:51.277,False,2.21,84.4,10.0,297242.0,200.0,993.0,9930.0,1000.0,2,0.0,False,False,3.64,5.0,-75,111384,10.04,-0.27,1.46,1.91
1009,BeaconHill,2026-01-21 10:50:51.717,False,1.98,84.4,10.0,301442.0,200.0,1011.0,10110.0,1000.0,2,0.0,False,False,3.64,5.0,-75,111388,10.01,-0.25,1.46,1.96
1010,BeaconHill,2026-01-21 11:20:51.887,False,1.8,84.4,10.0,303587.0,200.0,1023.0,10234.0,1000.0,2,0.0,False,False,3.64,5.0,-75,111388,9.98,-0.23,1.47,2.0
1011,BeaconHill,2026-01-21 11:50:52.297,False,1.62,84.5,10.0,305763.0,200.0,1034.0,10339.0,1000.0,2,0.0,False,False,3.64,4.0,-75,111388,9.95,-0.21,1.47,2.03
1012,BeaconHill,2026-01-21 11:56:22.887,True,1.58,84.5,10.0,303048.0,200.0,1040.0,10403.0,1000.0,2,0.0,True,False,3.63,4.0,-77,112944,9.95,-0.2,1.48,2.04
